id1,id2,id3
1614,28,6
1614,28,2
1614,28,6
1614,28,2
1614,28,6
1614,28,2
1615,DEXDc,2
1615,DEXDc,10
1615,DEXDc,1
1615,HELIC,2
1615,HELIC,10
1615,HELIC,1
1617,RRM,2
1617,RRM,1
1617,4,2
1617,4,1
1617,4,2
1617,4,1
1618,5RY,14
1618,5RY,2
1618,5RY,14
1618,5RY,2
1618,MIR,14
1618,MIR,2
1618,4,14
1618,4,2
1618,MIR,14
1618,MIR,2
1618,RYDR,14
1618,RYDR,2
1618,MIR,14
1618,MIR,2
1618,6,14
1618,6,2
1618,RYDR,14
1618,RYDR,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,5RY,14
1618,5RY,2
1618,MIR,14
1618,MIR,2
1618,5RY,14
1618,5RY,2
1618,5RY,14
1618,5RY,2
1618,MIR,14
1618,MIR,2
1618,4,14
1618,4,2
1618,MIR,14
1618,MIR,2
1618,RYDR,14
1618,RYDR,2
1618,MIR,14
1618,MIR,2
1618,6,14
1618,6,2
1618,RYDR,14
1618,RYDR,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,6,14
1618,6,2
1618,5RY,14
1618,5RY,2
1618,MIR,14
1618,MIR,2
1619,5RY,2
1619,5RY,1
1619,MIR,2
1619,MIR,1
1619,5RY,2
1619,5RY,1
1619,MIR,2
1619,MIR,1
1619,RYDR,2
1619,RYDR,1
1619,MIR,2
1619,MIR,1
1619,MIR,2
1619,MIR,1
1619,4,2
1619,4,1
1619,12,2
1619,12,1
1619,12,2
1619,12,1
1619,6,2
1619,6,1
1619,6,2
1619,6,1
1619,RYDR,2
1619,RYDR,1
1619,6,2
1619,6,1
1619,6,2
1619,6,1
1619,6,2
1619,6,1
1619,6,2
1619,6,1
1619,5RY,2
1619,5RY,1
1624,5,7
1628,5,3
1628,6,3
1628,6,3
1628,6,3
1628,6,3
1628,6,3
1628,6,3
1628,6,3
1628,23,3
1630,4,2
1630,63,2
1630,Sec7,2
1630,4,2
1630,63,2
1630,Sec7,2
1631,5,9
1631,5,3
1631,5,7
1631,FOLN,9
1631,FOLN,3
1631,FOLN,7
1631,KAZAL,9
1631,KAZAL,3
1631,KAZAL,7
1632,5,2
1637,6,3
1637,6,3
1637,6,3
1637,6,3
1637,6,3
1637,6,3
1637,6,3
1641,5,7
1641,5,2
1641,5,7
1641,5,2
1642,5,7
1645,5,2
1645,15,2
1646,5,2
1646,5,3
1646,LAMG,2
1646,LAMG,3
1654,5,9
1654,SCY,9
1655,SM,10
1655,SM,1
1655,SM,2
1655,SM,10
1655,SM,1
1655,SM,2
1657,5,7
1657,SCY,7
1658,RRM,2
1658,RRM,1
1658,RRM,2
1658,RRM,1
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1662,6,2
1663,6,3
1663,6,3
1665,6,2
1665,6,2
1665,6,2
1665,6,2
1665,6,2
1665,6,2
1665,6,2
1665,6,2
1667,6,2
1667,6,2
1667,6,2
1667,6,2
1667,6,2
1667,6,2
1667,6,2
1667,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1669,IQ,2
1669,6,2
1669,6,2
1669,6,2
1669,4,2
1669,6,2
1669,6,2
1669,6,2
1669,6,2
1672,5,5
1672,6,5
1672,6,5
1672,6,5
1672,6,5
1672,6,5
1672,6,5
1672,6,5
1672,6,5
1675,6,2
1675,6,2
1675,6,2
1675,6,2
1675,6,2
1675,6,2
1675,6,2
1678,4,2
1678,4,1
1678,G_PAT10,2
1678,G_PAT10,1
1678,DSRM,2
1678,DSRM,1
1678,77,2
1678,77,1
1678,4,2
1678,4,1
1681,5,2
1681,95G12,2
1681,4,2
1681,63,2
1681,RasG12N,2
1681,RasG12,2
1682,5,3
1682,72,3
1682,72,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,10,2
1683,10,6
1683,10,1
1683,10,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,63,2
1683,63,6
1683,63,1
1683,63,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,10,2
1683,10,6
1683,10,1
1683,10,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,10,2
1683,10,6
1683,10,1
1683,10,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,10,2
1683,10,6
1683,10,1
1683,10,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,11,2
1683,11,6
1683,11,1
1683,11,3
1683,4,2
1683,4,6
1683,4,1
1683,4,3
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1684,4,2
1684,4,5
1684,4,7
1684,4,1
1684,11,2
1684,11,5
1684,11,7
1684,11,1
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,12,22
1685,12,1
1685,12,2
1685,12,22
1685,12,1
1685,12,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1685,11,22
1685,11,1
1685,11,2
1686,11,2
1686,11,2
1686,11,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,11,2
1686,10,2
1686,11,2
1686,11,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,10,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,11,2
1686,11,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,11,2
1686,10,2
1686,11,2
1686,11,2
1686,63,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,10,2
1686,11,2
1686,11,2
1686,4,2
1686,11,2
1686,11,2
1686,4,2
1689,5,7
1689,ZP,7
1689,6,7
1690,ZP,7
1690,6,7
1690,5,7
1690,6,7
1690,ZP,7
1693,43,2
1693,43,2
1693,44,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,45,2
1693,43,2
1693,43,2
1693,44,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,45,2
1693,43,2
1693,43,2
1693,44,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,45,2
1693,43,2
1693,43,2
1693,44,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,45,2
1693,6,2
1693,6,2
1693,6,2
1693,6,2
1693,5,2
1693,6,2
1693,4,2
1693,43,2
1693,43,2
1693,44,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,43,2
1693,45,2
1695,HMG,2
1696,5,2
1696,5,2
1698,5,3
1698,5,9
1698,5,7
1698,6,3
1698,6,9
1698,6,7
1698,5,3
1698,5,9
1698,5,7
1698,6,3
1698,6,9
1698,6,7
1701,7,2
1701,7,6
1701,7,7
1701,17,2
1701,17,6
1701,17,7
1701,7,2
1701,7,6
1701,7,7
1702,58,1
1702,58,2
1702,58,6
1702,57,1
1702,57,2
1702,57,6
1706,3,3
1706,3,9
1706,3,2
1706,3,3
1706,3,9
1706,3,2
1706,3,3
1706,3,9
1706,3,2
1706,3,3
1706,3,9
1706,3,2
1706,3,3
1706,3,9
1706,3,2
1707,5,2
1708,5,17
1709,5,9
1709,5,3
1709,6,9
1709,6,3
1709,THYRO,9
1709,THYRO,3
1710,C2,1
1710,C2,2
1710,C2,1
1710,C2,2
1710,6,1
1710,6,2
1710,C2,1
1710,C2,2
1710,C2,1
1710,C2,2
1710,6,1
1710,6,2
1710,C2,1
1710,C2,2
1710,C2,1
1710,C2,2
1710,6,1
1710,6,2
1712,3,1
1712,3,1
1712,3,1
1713,4,2
1713,4,2
1714,4,2
1714,4,2
1715,6,2
1715,6,2
1715,6,2
1715,6,2
1715,6,2
1716,4,2
1716,6,2
1716,4,2
1716,6,2
1716,4,2
1716,6,2
1717,4,2
1717,4,1
1717,6,2
1717,6,1
1718,5,3
1718,5,7
1718,5,2
1718,6,3
1718,6,7
1718,6,2
1718,Band,3
1718,Band,7
1718,Band,2
1718,5,3
1718,5,7
1718,5,2
1718,6,3
1718,6,7
1718,6,2
1718,Band,3
1718,Band,7
1718,Band,2
1719,6,2
1719,6,7
1719,Band,2
1719,Band,7
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1720,46,1
1720,46,2
1721,SynN,2
1721,6,2
1721,4,2
1722,6,2
1722,SynN,2
1722,4,2
1724,5,2
1724,SR,2
1724,SR,2
1724,6,2
1724,SR,2
1725,5,3
1725,6,3
1725,6,3
1725,22,3
1725,5,3
1725,6,3
1725,22,3
1725,5,3
1725,6,3
1725,22,3
1725,5,3
1725,22,3
1725,5,3
1725,6,3
1725,22,3
1726,4,2
1726,4,1
1726,4,2
1726,4,1
1726,129,2
1726,129,1
1727,5,2
1727,5,3
1727,6,2
1727,6,3
1728,29,1
1728,4,1
1729,5,2
1729,66,2
1729,66,2
1729,6,2
1729,66,2
1729,5,2
1729,66,2
1729,66,2
1729,6,2
1729,66,2
1730,5,2
1730,6,2
1730,66,2
1730,5,2
1730,66,2
1732,5,3
1732,5,2
1732,6,3
1732,6,2
1732,22,3
1732,22,2
1733,15,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1734,6,2
1735,7,2
1736,5,3
1736,22,3
1740,5,11
1740,65,11
1740,65,11
1740,86,11
1740,6,11
1742,5,2
1742,5,2
1742,5,2
1746,BTK,2
1746,BTK,1
1746,75,2
1746,75,1
1746,20,2
1746,20,1
1746,38,2
1746,38,1
1746,63,2
1746,63,1
1751,5,3
1751,5,7
1751,SCY,3
1751,SCY,7
1753,7,2
1753,7,1
1756,5,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,52,2
1756,32,2
1756,52,2
1756,FBG,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,32,2
1756,52,2
1756,52,2
1756,52,2
1756,109,2
1756,52,2
1756,52,2
1759,5,9
1759,5,3
1759,50,9
1759,50,3
1761,CAAX,14
1761,CAAX,4
1761,CAAX,1
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1763,6,2
1763,6,7
1763,6,3
1765,5,3
1765,5,9
1765,110,3
1765,110,9
1765,4,3
1765,4,9
1765,108,3
1765,108,9
1765,117,3
1765,117,9
1765,117,3
1765,117,9
1765,56,3
1765,56,9
1765,56,3
1765,56,9
1765,32,3
1765,32,9
1766,110,9
1766,108,9
1766,117,9
1766,117,9
1766,117,9
1766,32,9
1766,32,9
1766,T53,9
1766,T53,9
1766,T53,9
1766,T53,9
1766,T53,9
1766,T53,9
1767,5,9
1767,5,2
1767,110,9
1767,110,2
1767,54,9
1767,54,2
1767,56,9
1767,56,2
1767,56,9
1767,56,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1767,T53,9
1767,T53,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1768,6,2
1769,5,3
1769,22,3
1772,5,3
1772,64,3
1772,6,3
1775,5,3
1775,64,3
1775,6,3
1777,6,2
1777,6,1
1777,6,2
1777,6,1
1778,3,2
1778,3,7
1778,3,1
1778,4,2
1778,4,7
1778,4,1
1778,3,2
1778,3,7
1778,3,1
1778,4,2
1778,4,7
1778,4,1
1780,5,3
1780,64,3
1780,6,3
1782,5,3
1782,5,7
1782,5,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1782,THYRO,3
1782,THYRO,7
1782,THYRO,2
1783,90,2
1783,90,2
1783,4,2
1786,123,2
1786,123,2
1786,123,2
1786,123,2
1786,123,2
1786,123,2
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,HINT,2
1787,HINT,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,22,2
1787,22,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,4,2
1787,4,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,14,2
1787,14,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,22,2
1787,22,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,22,2
1787,22,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,22,2
1787,22,1
1787,22,2
1787,22,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
1787,52,2
1787,52,1
1787,52,2
1787,52,1
1787,47,2
1787,47,1
